1,1.52,1.15,54.41,24.74,22.67,50.63,52.84,72.75,25.24,29.26,1
271,1.55,1,47.1,1.55,2.44,2.75,42.29,0,2.44,4.49,3
272,1.7,1.19,42.01,0.49,0.43,1.3,12.3,14.12,2.1,2.48,3
273,0.76,0.53,13.59,7.03,6.84,2.96,34.59,47.66,10.63,15.49,4
274,0.82,0.76,36.3,1.97,4.14,4.84,43.79,18.15,2.48,3.08,4
275,0.9,0.85,20.88,3.71,6.51,8.09,33.02,18.93,4.23,7.75,4
276,1.08,0.92,38.58,0.77,0.41,1.32,56.36,0,3.21,10.46,4
277,0.67,0.66,15.97,-2.02,-2.78,-0.07,43.07,13.67,-0.13,2.36,4
278,1.1,0.69,24.07,2.02,5.2,4.04,47.81,8.21,2.69,3.26,4
279,1.2,0.9,2.23,-12.32,-13.29,-3.34,36.38,27.35,-9.48,-3.97,4
280,0.87,0.66,-4.5,3.19,3.25,1.71,45.67,32.51,7.67,11.77,4
281,0.87,0.87,7.51,0.23,0.93,1.95,58.38,6.99,0.47,1.26,4
282,0.44,0.35,18.31,0.76,0.43,1.1,41.34,0,8.22,18.41,4
283,1.12,0.79,-9.65,5.92,9.64,4.25,10.2,14.54,7.73,9.11,4
284,0.46,0.18,26.63,0.25,0.85,1.36,31.32,3.47,0.93,2.87,4
285,0.91,0.9,13.47,1.2,15.58,145.5,1.23,3.56,1.2,1.57,4
286,1.02,1.01,13.67,1.61,3.56,3.32,25.89,16.13,2.3,4.38,4
287,1.64,1.02,44.64,-10.38,-5.46,-1.34,33.69,54.98,-5.93,4.12,4
288,0.98,0.7,23.83,-4.82,-6.94,-1.9,15.68,7.16,-3.15,-0.98,4
289,0.92,0.42,-3.45,-2.93,-6.54,-4.03,23.43,8.27,-2.35,-0.87,4
290,0.79,0.72,-33.34,3.16,3.8,1.45,19.66,30.48,10.24,22.82,4
291,0.89,0.65,26.28,6.76,6.26,2.71,40.63,0,10.72,17.54,4
292,1.62,1.08,-3.48,-2.49,-4.89,-0.77,3.8,0,-1.08,1.21,4
293,0.44,0.41,10.8,-31.63,-13.82,-2.91,9.8,38.12,-23.51,-13.37,4
294,0.66,0.64,20.21,3.01,6.95,8.18,25.55,23.75,3.43,5.95,4
295,0.92,0.84,12.49,3.8,6.91,15.86,50.73,9.33,4.06,5.78,4
296,1.01,0.83,25.68,1.35,3.94,2.65,47.59,16.23,2.17,3.09,4
297,0.8,0.68,3.64,0.65,1.56,1.99,38.84,14.36,1.3,6.44,4
298,0.34,0.32,2.49,10.95,6.35,2.66,21.01,0,17.55,57.4,4
299,1.19,0.68,25.91,-0.32,-0.48,0.79,93.29,13.48,1.17,2.06,4
300,0.66,0.19,26.4,0.49,1.75,1.66,10.68,14.45,1.23,1.58,4
301,1.19,0.71,9.09,-3.4,-9.19,-0.61,45.65,27.1,-1.27,-0.3,4
302,1.08,0.67,33.08,5.87,6.91,5.05,40.4,0,7.32,12.02,4
303,1.12,0.58,13.03,1.86,3.39,2.04,60.74,30.33,3.65,4.46,4
304,1.08,0.28,16.95,1.51,4.7,2.98,5.96,16.51,2.28,2.8,4
305,1.04,0.58,15.28,2.09,4.88,12.62,76.39,11.92,2.27,3.37,4
306,0.93,0.52,-6.75,-4.84,-29.29,-4.75,5.42,6.13,-4,-2.75,4
307,1.25,0.98,16.16,-0.4,-0.88,0.32,86.26,18.87,0.18,3.09,4
308,0.32,0.29,13.39,8.15,7.26,3.98,1.87,88.09,10.88,13.61,4
309,0.99,0.92,17.04,-0.11,-0.26,0.93,42.18,26.81,1.41,4.04,4
310,1.08,0.76,12.72,2.95,12.25,9.07,48.84,21.52,3.32,4.21,4
311,1.21,0.59,-4.57,1.19,3.38,30.68,78.91,25.47,1.23,1.34,4
312,1.01,0.39,20.75,-6.67,-9.06,-1.81,56.93,48.04,-4.29,-2.53,4
313,0.39,0.37,13.72,3.83,4.22,1.76,50.1,46.05,8.91,19.03,4
314,0.99,0.89,10.35,0.66,1.93,1.8,13.14,36.95,1.48,3.4,4
315,0.81,0.56,14.26,0.88,6.28,44.29,35.66,5.46,0.9,1.29,4
316,1.23,1.23,4.71,-0.33,-1.97,-0.58,15.15,11.17,-0.13,0.31,4
317,0.65,0.64,12.59,5.51,13.25,7.09,51.9,20.1,6.41,9.79,4
318,0.62,0.59,7.28,3.17,4.68,1.44,53.75,17.17,10.34,13.49,4
319,1.44,0.78,7.85,-8.39,-14.89,-3.21,35.3,16.2,-6.39,-3.83,4
320,0.47,0.45,5.34,23.28,12.92,4.49,20.93,0,29.94,35.55,4
321,0.76,0.75,18.35,-7.84,-12.82,-3.59,1.97,22.71,-6.13,-2.79,4
322,0.6,0.23,29.89,1.89,1.68,1.49,26.83,14.51,5.73,11.92,4
323,0.94,0.41,15.92,0.35,1.44,1.39,21.77,9,1.26,1.79,4
324,0.94,0.38,13.94,2.09,6.22,2.83,50.65,7.07,3.23,3.76,4
325,0.74,0.62,30.01,-5.15,-7.78,-3.26,59.43,3.07,-3.94,-0.61,4
326,1.17,0.68,15.13,1.22,3.86,2.52,10.65,17.01,2.02,2.26,4
327,0.58,0.21,38.06,2.91,4.19,3.02,52.54,48.59,4.35,7.6,4
328,1.09,0.75,12.87,-0.5,-0.44,0.89,44.24,53.21,4.14,7.92,4
329,1.06,0.43,35.93,0.43,1.86,2.17,24.17,14.61,0.8,1.4,4
330,0.82,0.61,21.37,0.99,1.86,1.69,35.04,0,2.45,5.95,4
331,0.85,0.77,18.75,-2.67,-1.5,0.7,37.21,20.82,6.32,28.54,4
332,0.68,0.65,6.01,0.94,2.64,2.33,47.54,26.03,1.65,4.01,4
333,1.12,0.94,11.63,2.46,12.52,80.41,57.73,6.57,2.49,2.56,4
334,1.05,0.73,19.78,1.64,5.31,118.03,49.48,6.67,1.66,1.97,4
335,0.84,0.62,28.83,-3.65,-2.27,0.38,11.48,4.61,2.28,4.85,4
336,0.95,0.87,7.36,1.19,2.74,1.63,21.61,8.64,3.05,4.4,4
337,0.29,0.19,10.4,2.4,3.57,2.13,35.3,16.1,4.52,9.28,4
338,1.04,0.92,33.41,1.03,0.5,1.09,66.93,42.65,11.97,34.22,4
339,0.56,0.36,2.67,-3.71,-12.69,-2.31,13.81,0,-2.59,-0.45,4
340,0.68,0.62,15.82,3.36,5.78,4.46,20.96,17.66,4.33,8.23,4
341,0.72,0.54,24.81,-3.44,-3.13,-0.6,30.77,32.12,-1.28,6.09,4
342,1.03,0.65,40.4,-6.97,-10.29,-4.99,31.29,23.12,-5.8,1.12,4
343,1.02,1,5.7,1.38,3.77,24.28,89.68,5.84,1.44,1.82,4
344,1.06,0.99,31.64,-13.28,-13.26,-3.94,29.32,0,-10.59,-2.46,4
345,1.18,1.07,31.78,-3.3,-5.47,-6.99,20.01,17.53,-2.89,0.11,4
346,1.17,0.89,10.41,-3.65,-3.07,0.47,11.38,38.52,3.22,8.8,4
347,0.65,0.52,16,3.04,4.37,2.64,124.2,9.51,4.89,10.88,4
348,0.95,0.93,12.39,1.34,3.29,3.4,103.71,27.74,1.89,2.54,4
349,0.99,0.76,17.61,0.04,0.05,1.49,26.43,42.52,0.11,4.26,4
350,1.17,0.38,24.98,1.17,7.44,3.65,7.64,16.53,1.61,2.2,4
351,1.34,0.29,14.26,-0.25,-0.65,0.73,5.71,0,0.65,2.23,4
352,1.44,0.26,28.09,2.08,8.96,5.52,16.59,29.46,2.54,3.55,4
353,0.6,0.28,33.8,-0.03,-0.06,0.97,31.7,4.41,0.55,2.92,4
354,1.3,0.89,5.63,1.11,4.93,3.17,39.58,14.46,1.62,1.93,4
355,1.19,0.56,18.58,0.84,3.03,3.26,53.52,11.99,1.21,1.64,4
356,0.59,0.56,54.49,-1.01,-0.46,0.78,16.01,46.19,3.49,7.46,4
357,1,0.85,3.82,2.3,5.92,6.38,78.35,23.68,2.73,3.24,4
358,1.27,0.84,31.07,-4.9,-14.17,-11.04,48.98,21.26,-4.49,-1.34,4
359,0.7,0.54,12.27,-1.65,-1.2,0.39,56.89,21.94,1.03,4.94,4
360,1.1,0.82,26.73,2.67,4.33,2.11,18.6,16.11,5.06,9.31,4
361,0.91,0.25,25.85,0.15,0.61,1.21,32.43,17.78,0.84,1.5,4
362,1.13,1.12,16.92,1.01,3.38,13.45,83.55,9.55,1.09,1.9,4
363,1.07,0.82,14.04,0.27,0.44,1.18,67.69,14.52,1.78,4.64,4
364,0.92,0.6,33.79,-2.7,-3.45,0,28.64,20.66,0,4.94,4
365,1.16,0.27,26.18,0.65,2.52,2.72,30.84,10.73,1.03,1.63,4
366,0.5,0.48,-53.78,-6.26,-7.98,-1.17,27.04,29.41,-3.36,-1.03,5
367,1.48,0.97,31.88,-15.62,-28.7,-19.63,30.62,5.89,-14.86,-12.89,5
368,2.21,1.91,-1.25,-25.09,-57.32,-12.84,11.31,22.61,-23.28,-19.66,5
369,0.95,0.53,0.16,-16.81,-50.09,-11.17,7.27,5.85,-15.42,-13.06,5
370,0.57,0.42,6.27,-13.12,-7.84,-0.68,5.07,2.76,-5.29,7.41,5
371,1.03,0.82,28.27,-9.06,-6.54,-0.57,46.01,27.15,-3.26,1.87,5
372,0.98,0.38,32.35,-18.48,-32.59,-17.33,25.71,0.5,-17.47,-12.71,5
373,0.12,0.11,-8.77,2.24,2.31,1.26,23.86,70.23,10.86,22.58,5
374,0.31,0.3,-0.64,0.31,1.2,34,57.44,10.45,0.32,24.65,5
375,0.64,0.64,18.19,-21.48,-22.65,-25.34,31.65,7.78,-20.67,-8.17,5
376,2.04,2.04,-20.3,-26.64,-37.04,-165.54,27.82,0,-26.48,-23.76,5
377,1.21,0.83,20.75,-3.38,-2.61,0.39,32.88,34.68,2.14,8.58,5
378,0.96,0.9,9.2,-23.99,-21.18,0,15.96,0,-23.99,-21.43,5
379,1.18,0.86,6,-65.29,-57.09,-29.83,99.67,-14.41,-63.17,-60.32,5
380,0.98,0.91,-9.64,-14.08,-35.48,-37.25,0,-6.24,-13.71,-13.43,5
381,1.21,0.39,36.18,-7.78,-6.02,-0.86,16.75,14.69,-3.57,1.41,5
382,0.53,0.38,-5.09,-1.27,-0.93,0.84,9.83,20.25,6.84,13.33,5
383,0.67,0.49,-2.85,1.06,3.21,1.87,12.69,11.63,2.27,3.59,5
384,0.72,0.55,16.34,-9.78,-10.02,-0.29,47.1,24.41,-2.18,3.19,5
385,0.8,0.41,2.46,-1.81,-3.95,-186.8,58.22,28.94,-1.8,-0.43,5
386,2.02,1.33,23.85,-12.87,-11.14,-2.17,47.74,0,-8.81,-6.07,5
387,1.62,1.24,-1.22,-23.52,-28.48,-5.1,40.44,31.46,-19.66,-16.55,5
388,0.22,0.22,4.94,-18.09,-7.23,-321.41,86.77,0,-18.03,3.83,5
389,0.7,0.67,11,-4.4,-9.55,-1.1,19.14,27.93,-2.3,4.19,5
390,0.34,0.29,1.46,0.67,0.56,1.16,37.91,22.94,4.82,15.38,5
391,1.05,1.03,1.71,-15.91,-11.12,-26.21,33.14,-0.36,-15.33,-8.25,5
392,1.09,1.09,16.39,-10.2,-10.4,-2.16,4.9,41.31,-6.97,3.92,5
393,0.51,0.31,6.94,-4.84,-7.42,0.4,17.4,12.89,3.23,13.42,5
394,2.63,1.46,-17.92,-15.21,-23.94,-16.85,48.76,34.39,-14.36,-12.42,5
395,1.07,0.65,-3.58,-7.23,-5.95,-3.93,46.91,0,-5.76,-1.55,5
396,0.96,0.2,9.66,0.07,0.18,1.05,13.03,13.85,1.46,2.16,5
397,0.89,0.6,18.65,-10.95,-16.6,-9.81,13.1,6.81,-9.94,-3.21,5
398,0.49,0.37,-9.98,-5.71,-5.79,0.13,42.23,9.97,0.89,6.55,5
399,1.22,1.02,-9.75,-10.38,-12.7,-5.76,88.3,15.14,-8.85,-8.33,5
400,1.13,1.06,3.7,-5.57,-15.13,-3.63,22.82,10.06,-4.36,-1.1,5
401,0.75,0.58,17.5,-4,-3.01,0.39,34.68,60.49,2.55,9.8,5
402,1.28,0.65,-0.86,-10.04,-18.47,-5.38,26.77,0,-8.47,-5.39,5
403,1.12,0.68,28.97,-35.98,-36.32,-37.56,20.58,0.05,-35.04,-31.69,5
404,0.71,0.53,-27.38,-10.46,-35.69,-14.23,83.58,28.83,-9.77,-8.73,5
405,0.73,0.72,4.98,-29.86,-57.98,-6.03,38.62,-3.54,-25.61,-3.7,5
406,0.21,0.18,20.75,-7.24,-3.91,-0.84,11.81,0,-3.3,28.4,5
407,1.05,1.04,7.79,-14.9,-37.14,2.88,24.88,-1.11,-14.89,-14.48,5
408,2.05,0.79,-41.98,-2.86,-10.61,-32.36,12.45,5.05,-2.78,-2.09,5
409,0.67,0.35,17.66,-8.33,-7.64,-2.35,28.87,24.99,-5.84,3.8,5
410,1.02,0.3,2.92,-21.04,-12.93,-2.77,31.77,-1.99,-15.44,-14.66,5
411,1.32,0.31,-19.91,-2.52,-10.14,-0.66,1.26,12.72,-1,-0.33,5
412,0.46,0.35,17.92,-0.32,-0.33,0.93,27.63,30.33,3.82,9.99,5
413,0.5,0.4,2.93,0.14,0.21,1.02,41.7,27.25,6.03,11.26,5
414,1.61,1.29,-12.13,-46.77,-50.36,-8.17,81.58,-26.32,-41.67,-34.67,5
415,0.88,0.69,4.88,-23.78,-50.13,-11.39,56.95,27.22,-21.86,-18.54,5
416,0.85,0.57,4.05,-2.15,-2.02,0.36,75.44,23.31,1.22,7.18,5
417,0.85,0.57,3.65,-2.14,-2,0.36,75.44,23.31,1.22,7.18,5
418,0.57,0.35,-13.54,-20.8,-56.32,-21.08,54.03,-14.1,-19.86,-17.21,5
419,0.35,0.32,-1.27,-13.91,-11.57,-1.36,10.21,3.84,-8.01,-0.66,5
420,0.92,0.46,11.08,-4.45,-4.6,-7.64,42.79,20.39,-3.94,2.05,5
421,0.64,0.55,13.85,-1.72,-1.27,0.64,74.5,15.93,3.1,10.25,5
422,3.36,2.61,-92.19,-17.53,-19,-1.12,53.43,20.89,-9.24,-5.96,5
423,1.18,1.18,21.06,-24.21,-32.83,-45.74,16.86,62.61,-23.69,-15.62,5
424,0.72,0.41,10.8,-7.16,-9.29,-3.15,49.82,0,-5.43,-2.47,5
425,0.46,0.44,-7.01,-14.12,-56.47,-11.28,26.43,7.69,-12.97,-11.98,5
426,0.8,0.61,2.46,-7.07,-14.29,-4,35,4.81,-5.65,2.07,5
427,0.89,0.45,14.4,-2.99,-3.29,-2.36,33.44,43.44,-2.1,3.32,5
428,0.74,0.56,3.48,-6.52,-9.36,-1.39,56.48,32.44,-3.78,-0.13,5
429,0.5,0.48,4.08,-0.26,-0.97,0.78,12.51,19.05,0.87,3.64,5
430,1,0.8,-19.56,-21.92,-15,-2.31,55.02,8.54,-15.28,-8.4,5
431,0.84,0.8,21.64,-30.14,-22.91,-5.41,73.73,12.8,-25.43,-10.85,5
432,0.25,0.2,-5.89,-6.72,-5.8,-0.24,60.15,14.8,-1.26,11.17,5
433,0.93,0.68,-7.58,0.09,0.09,1.01,40.34,23.79,7.53,15.72,5
434,0.65,0.35,-27.13,3.7,4.34,1.95,33.45,37.82,7.57,11.37,5
435,1.39,0.8,-10.26,-9.28,-5.42,0.38,44.87,25.01,5.78,15.48,5
436,0.21,0.2,0.73,-1.58,-2.98,0.56,24.75,12.86,1.96,5.67,5
437,0.27,0.24,15.86,-2.96,-4.36,0.01,31.99,66.95,0.03,5.45,5
438,0.77,0.63,3.18,1.08,1.03,1.43,42.55,21.85,3.59,6.24,5
439,1.17,1.08,23.19,-28.43,-20.23,-5.71,84.77,-10.38,-24.19,-18.73,5
440,0.67,0.55,-82.24,-9.29,-40.96,-4.76,76.95,26.47,-7.67,-5.46,5
441,0.41,0.36,-3.2,-5.38,-8.39,-1.81,26.33,67.79,-3.46,3.93,5
442,1.49,1.04,18.28,-17.86,-15.62,-16.09,38.39,17.88,-16.81,-13.06,5
443,0.87,0.58,-25.05,-7.77,-16.27,-1.25,58.83,39.53,-4.31,0.3,5
444,0.64,0.44,4.48,-12.76,-22.32,-3.54,58.93,24.92,-9.95,-6.38,5
445,0.87,0.53,2.64,-6,-8.85,-4.11,115.33,13.95,-4.83,-3.41,5
446,2.88,2.49,35.58,-4.26,-2.52,0.51,17.96,38.68,4.45,16.12,5
447,3.14,3.14,53.91,0.11,7.17,9.73,0.81,0.15,0.12,0.15,1
448,4.21,4.21,77.15,0.08,5.45,7.6,0.81,0.15,0.09,0.12,1
449,1.88,1.88,51.57,15.08,22.57,426.75,29.48,55.57,15.11,15.48,1
450,1.75,1.25,23.33,14.95,13.71,4.11,56,20.59,19.75,25.14,1
451,2.44,2.37,64.48,41.89,14.22,14.79,37.9,0,44.93,70.22,1
452,2.93,2.5,28.34,19.14,35.31,12.79,4.19,14.18,20.76,21.6,1
453,0.69,0.5,47.74,17.83,14.69,9.28,12.69,0,19.98,26.05,1
454,2.46,0.69,53.9,13.09,12.24,9.29,33.47,20.33,14.67,15.37,1
455,0.47,0.45,53.17,14.42,5.67,4.11,25.48,26.57,19.05,24.12,1
456,2.26,1.71,62.58,7.4,10.59,15.81,33.28,29.61,7.9,10.57,1
457,1.78,1.4,38.76,7.89,4.08,3.01,41.52,0,11.83,21.14,1
458,2.3,1.72,17.4,10.19,3.14,1.92,50.54,0,21.21,43.05,1
459,0.89,0.69,35.45,9.77,6.49,4.08,89.51,37.1,12.94,27.91,1
460,1.16,0.9,68.55,11.68,8.7,157.75,10.06,20.43,11.76,22.85,1
461,2.1,1.74,61.18,1.06,0.93,1.78,31.68,25.84,2.41,6.46,1
462,2.38,0.9,57.58,9.2,7.58,15.44,16.79,42.69,9.84,13.97,1
463,2.28,1.44,60.36,7.62,11.04,472.25,18.4,38.09,7.63,10.75,1
464,1.7,1.25,55.69,11.48,23.3,154.13,26.93,23.04,11.56,14.15,1
465,1.66,1.49,45.15,21,30.35,24.05,17.02,18.68,21.91,28.38,1
466,0.97,0.96,56.47,18.62,3.38,2.48,35.46,0,31.23,46.59,1
467,1.43,1.15,75.85,25.55,4.55,3.65,25.28,31.9,35.2,40.35,1
468,0.76,0.66,64.02,23.85,7.02,5.28,27.06,0,29.42,39.89,1
469,0.59,0.58,37.71,28.56,6.46,3.21,7.89,85.24,41.5,60.38,1
470,1.53,1.51,40.05,57.53,29.2,15.24,0.65,65.18,61.57,81.54,1
471,0.94,0.64,48.17,9.56,6.69,3.63,45.14,41.58,13.19,18.04,1
472,1.73,1.16,61.49,4.46,12.81,4.51,12.06,0,5.74,7.09,1
473,0.31,0.3,43.19,25.17,5.55,2.72,49.3,0,39.77,59.28,1
474,1.51,1.43,30.05,33.23,22.75,8.82,7.66,45.32,37.48,57.2,1
475,1.06,1.06,44.12,24.95,4.45,2.61,3.98,0,40.49,65.89,1
476,1.04,0.97,46.7,8.73,12.3,4.26,33.1,27,11.41,15.07,1
477,1.5,1.42,43.08,23.72,39.2,37.28,25.7,66.77,24.37,27.49,1
478,2.17,1.6,55,17.36,32.06,85.93,0,40.37,17.57,19.55,1
479,1.35,1.25,44.53,19.94,36.58,31.85,39.63,36.17,20.59,23.59,1
480,1.04,0.97,33.26,26.05,5.73,3,13.21,91.93,39.11,60.77,1
481,0.44,0.42,61.12,17.55,7.37,4.11,16.36,27.76,23.19,30.75,1
482,4.07,2.99,18.72,14.46,6.8,427.31,18.49,28.85,14.49,21.47,1
483,3.87,3.43,78.22,13.28,10.98,232.62,45.75,25.51,13.34,17.87,1
484,1.02,0.63,41.51,13.04,7.4,3.58,12.85,76.3,18.11,23.94,1
485,0.7,0.7,49.66,17.57,13.57,9.52,39.42,31.83,19.63,24.36,1
486,3.03,2.96,61.4,12.99,5.39,10.58,29.54,48.4,14.35,15.26,1
487,1.12,1.1,68.15,33.6,9.65,9.78,14.16,48.56,37.43,56.49,1
488,2.08,1.57,65.72,15.48,23.36,11.37,20.48,32.37,16.98,19.64,1
489,1.09,0.78,42.77,15.63,4.6,2.3,34.54,34.07,27.63,27.82,1
490,1.39,1.35,62.48,7.75,4.48,7.91,8.15,0,8.87,14.45,1
491,2.25,1.59,44.34,10.27,13.27,6.11,22.29,17.96,12.28,17.95,1
492,4.99,4.91,14.21,22.92,12.96,56.97,29.42,38.78,23.33,26.05,1
493,0.83,0.25,48.61,12.12,4.39,5.52,45.34,47.17,14.8,17.76,1
494,1.44,1.35,69.89,40.84,16.78,26.31,45.82,48.63,42.45,59.19,1
495,2.55,1.3,71.3,18.43,28.49,27.41,5.7,27.34,19.12,20.89,1
496,4.07,3.98,40.2,7.68,4.09,2.17,18.4,21.96,14.28,17.11,1
497,1.14,1.08,43.38,24.73,13.41,7.9,4.1,36.78,28.31,38.81,1
498,2.81,2.22,72.85,12.56,14.91,0,42.52,0,12.56,15.2,1
499,1.89,1.83,34.82,46.68,15.53,4.79,0,0,59.01,78.56,1
500,0.6,0.46,58.65,8.98,4.35,2.7,21.7,27.13,14.28,20.54,1
501,1.27,1.1,36.23,20.67,1.71,52.38,7.1,0,21.07,27.04,1
502,0.95,0.93,37.46,10.25,5.03,3,20.09,0,15.38,29.11,1
503,2.74,1.59,64.78,5.49,10.42,25.67,15.09,17.95,5.71,8.37,1
504,0.99,0.78,42.22,14.89,6.69,3.88,10.08,0,20.07,34.74,1
505,0.54,0.49,53.08,16.15,6.48,7.67,47.58,35.13,18.57,26.9,1
506,1.09,0.79,50.34,19.72,12.19,4.54,18.86,33.38,25.29,39.16,1
507,1.87,1.74,59.72,39.4,17.87,10.4,30.26,55.93,43.59,64.7,1
508,1.84,1.16,65.01,13.7,18.86,61.51,35.01,29.42,13.92,17.08,1
509,0.97,0.58,68.34,11.91,13.14,47.03,35.71,35.98,12.16,18.14,1
510,2.22,2.06,62.45,9.96,13.82,424.67,77.25,23.47,9.98,11.98,1
511,2.08,0.94,67.71,6.15,9.23,25.13,37.3,29.54,6.4,9.87,1
512,2.33,2.2,62.2,17.03,20.88,0,38.58,39.38,17.03,18.37,1
513,1.96,0.44,61.32,8.61,15.49,74.25,4.25,21.98,8.72,10.37,1
514,1.92,1.79,49.85,19.16,26.01,29.32,38.5,43.59,19.84,22.7,1
515,5.34,5.24,42.57,5.08,2.21,1.6,0.65,21.96,13.49,18.08,1
516,1.52,1.48,49.28,11.46,10.25,5.3,27.29,38.61,14.12,18.94,1
517,0.75,0.66,56.1,34.03,10.68,6.54,11.16,0,40.18,43.07,1
518,2.34,1.28,49.77,14.46,16.01,11.49,11.26,31.17,15.84,22.77,1
519,1.96,1.91,32.37,11.01,7.43,3.28,31.4,21.16,15.84,19.44,1
520,3.15,1.29,68.86,6.69,7.36,13.96,28.38,25.42,7.2,10.26,1
521,2.54,1.94,63.26,13.46,16.9,14.16,14.57,28.36,14.49,18.87,1
522,1.97,1.5,56.41,13.46,16.36,14.15,14.57,28.36,14.48,18.87,1
523,0.94,0.9,56.98,9.97,9.82,6.39,32.79,26.5,11.83,19.12,1
524,1.83,1.49,62.67,12.05,14,20.63,48.86,26.87,12.66,19,1
525,1.86,1.85,54.16,36.56,18.17,28.58,16.17,0,37.89,44.32,1
526,1.32,1.25,39.31,29.75,14.19,0,35.94,45.33,29.75,42.56,1
527,1.66,1.49,46.49,12.86,9.29,3.91,9.73,22.72,17.29,20.94,1
528,2.17,1.19,37.31,15.09,22.18,94.22,38.38,35.24,15.25,18.08,1
529,3.26,2.33,77.07,9.08,8.51,47.96,30.88,59.35,9.27,13.05,1
530,2.15,1.96,45.52,20.69,26.23,35.24,11.03,32.78,21.3,22.35,1
531,2.16,2.16,56.19,16.83,23.36,147.04,15.41,55.58,16.95,17.62,1
